key,sourceKind,sex,visualRace,age,style,lineage,row,column,relativePath,sourceSheet,imageWidth,imageHeight
rw-player-custom02-r01-a16,player,Female,fair,16,custom02,player-custom02-row-01,1,2,assets/ravenwood/portraits/player/player_female_fair_age16_custom02_r01_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,205,335
rw-player-custom02-r01-a24,player,Female,fair,24,custom02,player-custom02-row-01,1,3,assets/ravenwood/portraits/player/player_female_fair_age24_custom02_r01_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,204,335
rw-player-custom02-r01-a30,player,Female,fair,30,custom02,player-custom02-row-01,1,4,assets/ravenwood/portraits/player/player_female_fair_age30_custom02_r01_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,197,321
rw-player-custom02-r01-a50,player,Female,fair,50,custom02,player-custom02-row-01,1,5,assets/ravenwood/portraits/player/player_female_fair_age50_custom02_r01_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,198,321
rw-player-custom02-r02-a10,player,Male,olive,10,custom02,player-custom02-row-02,2,1,assets/ravenwood/portraits/player/player_male_olive_age10_custom02_r02_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,198,316
rw-player-custom02-r02-a16,player,Male,olive,16,custom02,player-custom02-row-02,2,2,assets/ravenwood/portraits/player/player_male_olive_age16_custom02_r02_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,197,316
rw-player-custom02-r02-a24,player,Male,olive,24,custom02,player-custom02-row-02,2,3,assets/ravenwood/portraits/player/player_male_olive_age24_custom02_r02_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,204,335
rw-player-custom02-r02-a30,player,Male,olive,30,custom02,player-custom02-row-02,2,4,assets/ravenwood/portraits/player/player_male_olive_age30_custom02_r02_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,205,335
rw-player-custom02-r02-a50,player,Male,olive,50,custom02,player-custom02-row-02,2,5,assets/ravenwood/portraits/player/player_male_olive_age50_custom02_r02_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,198,316
rw-player-custom02-r03-a10,player,Female,black,10,custom02,player-custom02-row-03,3,1,assets/ravenwood/portraits/player/player_female_black_age10_custom02_r03_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,205,301
rw-player-custom02-r03-a16,player,Female,black,16,custom02,player-custom02-row-03,3,2,assets/ravenwood/portraits/player/player_female_black_age16_custom02_r03_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,205,301
rw-player-custom02-r03-a24,player,Female,black,24,custom02,player-custom02-row-03,3,3,assets/ravenwood/portraits/player/player_female_black_age24_custom02_r03_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,204,301
rw-player-custom02-r03-a30,player,Female,black,30,custom02,player-custom02-row-03,3,4,assets/ravenwood/portraits/player/player_female_black_age30_custom02_r03_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,197,283
rw-player-custom02-r03-a50,player,Female,black,50,custom02,player-custom02-row-03,3,5,assets/ravenwood/portraits/player/player_female_black_age50_custom02_r03_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,198,283
rw-player-custom02-r04-a10,player,Male,eastern,10,custom02,player-custom02-row-04,4,1,assets/ravenwood/portraits/player/player_male_eastern_age10_custom02_r04_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,198,324
rw-player-custom02-r04-a16,player,Male,eastern,16,custom02,player-custom02-row-04,4,2,assets/ravenwood/portraits/player/player_male_eastern_age16_custom02_r04_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,197,324
rw-player-custom02-r04-a24,player,Male,eastern,24,custom02,player-custom02-row-04,4,3,assets/ravenwood/portraits/player/player_male_eastern_age24_custom02_r04_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,196,324
rw-player-custom02-r04-a30,player,Male,eastern,30,custom02,player-custom02-row-04,4,4,assets/ravenwood/portraits/player/player_male_eastern_age30_custom02_r04_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,197,324
rw-player-custom02-r04-a50,player,Male,eastern,50,custom02,player-custom02-row-04,4,5,assets/ravenwood/portraits/player/player_male_eastern_age50_custom02_r04_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (3).png,198,324
rw-player-custom03-r01-a10,player,Female,fair,10,custom03,player-custom03-row-01,1,1,assets/ravenwood/portraits/player/player_female_fair_age10_custom03_r01_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r01-a16,player,Female,fair,16,custom03,player-custom03-row-01,1,2,assets/ravenwood/portraits/player/player_female_fair_age16_custom03_r01_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r01-a24,player,Female,fair,24,custom03,player-custom03-row-01,1,3,assets/ravenwood/portraits/player/player_female_fair_age24_custom03_r01_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,204,335
rw-player-custom03-r01-a30,player,Female,fair,30,custom03,player-custom03-row-01,1,4,assets/ravenwood/portraits/player/player_female_fair_age30_custom03_r01_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r01-a50,player,Female,fair,50,custom03,player-custom03-row-01,1,5,assets/ravenwood/portraits/player/player_female_fair_age50_custom03_r01_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r02-a10,player,Male,olive,10,custom03,player-custom03-row-02,2,1,assets/ravenwood/portraits/player/player_male_olive_age10_custom03_r02_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,314
rw-player-custom03-r02-a16,player,Male,olive,16,custom03,player-custom03-row-02,2,2,assets/ravenwood/portraits/player/player_male_olive_age16_custom03_r02_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r02-a24,player,Male,olive,24,custom03,player-custom03-row-02,2,3,assets/ravenwood/portraits/player/player_male_olive_age24_custom03_r02_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,204,335
rw-player-custom03-r02-a30,player,Male,olive,30,custom03,player-custom03-row-02,2,4,assets/ravenwood/portraits/player/player_male_olive_age30_custom03_r02_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r02-a50,player,Male,olive,50,custom03,player-custom03-row-02,2,5,assets/ravenwood/portraits/player/player_male_olive_age50_custom03_r02_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r03-a10,player,Female,black,10,custom03,player-custom03-row-03,3,1,assets/ravenwood/portraits/player/player_female_black_age10_custom03_r03_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r03-a16,player,Female,black,16,custom03,player-custom03-row-03,3,2,assets/ravenwood/portraits/player/player_female_black_age16_custom03_r03_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r03-a24,player,Female,black,24,custom03,player-custom03-row-03,3,3,assets/ravenwood/portraits/player/player_female_black_age24_custom03_r03_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,204,335
rw-player-custom03-r03-a30,player,Female,black,30,custom03,player-custom03-row-03,3,4,assets/ravenwood/portraits/player/player_female_black_age30_custom03_r03_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r03-a50,player,Female,black,50,custom03,player-custom03-row-03,3,5,assets/ravenwood/portraits/player/player_female_black_age50_custom03_r03_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,205,335
rw-player-custom03-r04-a10,player,Male,eastern,10,custom03,player-custom03-row-04,4,1,assets/ravenwood/portraits/player/player_male_eastern_age10_custom03_r04_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,198,324
rw-player-custom03-r04-a16,player,Male,eastern,16,custom03,player-custom03-row-04,4,2,assets/ravenwood/portraits/player/player_male_eastern_age16_custom03_r04_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,197,324
rw-player-custom03-r04-a24,player,Male,eastern,24,custom03,player-custom03-row-04,4,3,assets/ravenwood/portraits/player/player_male_eastern_age24_custom03_r04_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,196,324
rw-player-custom03-r04-a30,player,Male,eastern,30,custom03,player-custom03-row-04,4,4,assets/ravenwood/portraits/player/player_male_eastern_age30_custom03_r04_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,197,324
rw-player-custom03-r04-a50,player,Male,eastern,50,custom03,player-custom03-row-04,4,5,assets/ravenwood/portraits/player/player_male_eastern_age50_custom03_r04_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_29 (4).png,198,324
rw-player-custom04-r01-a10,player,Female,fair,10,custom04,player-custom04-row-01,1,1,assets/ravenwood/portraits/player/player_female_fair_age10_custom04_r01_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r01-a16,player,Female,fair,16,custom04,player-custom04-row-01,1,2,assets/ravenwood/portraits/player/player_female_fair_age16_custom04_r01_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r01-a24,player,Female,fair,24,custom04,player-custom04-row-01,1,3,assets/ravenwood/portraits/player/player_female_fair_age24_custom04_r01_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,204,335
rw-player-custom04-r01-a30,player,Female,fair,30,custom04,player-custom04-row-01,1,4,assets/ravenwood/portraits/player/player_female_fair_age30_custom04_r01_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r01-a50,player,Female,fair,50,custom04,player-custom04-row-01,1,5,assets/ravenwood/portraits/player/player_female_fair_age50_custom04_r01_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r02-a10,player,Male,olive,10,custom04,player-custom04-row-02,2,1,assets/ravenwood/portraits/player/player_male_olive_age10_custom04_r02_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r02-a16,player,Male,olive,16,custom04,player-custom04-row-02,2,2,assets/ravenwood/portraits/player/player_male_olive_age16_custom04_r02_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r02-a24,player,Male,olive,24,custom04,player-custom04-row-02,2,3,assets/ravenwood/portraits/player/player_male_olive_age24_custom04_r02_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,204,335
rw-player-custom04-r02-a30,player,Male,olive,30,custom04,player-custom04-row-02,2,4,assets/ravenwood/portraits/player/player_male_olive_age30_custom04_r02_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r02-a50,player,Male,olive,50,custom04,player-custom04-row-02,2,5,assets/ravenwood/portraits/player/player_male_olive_age50_custom04_r02_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,335
rw-player-custom04-r03-a10,player,Female,black,10,custom04,player-custom04-row-03,3,1,assets/ravenwood/portraits/player/player_female_black_age10_custom04_r03_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,301
rw-player-custom04-r03-a16,player,Female,black,16,custom04,player-custom04-row-03,3,2,assets/ravenwood/portraits/player/player_female_black_age16_custom04_r03_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,301
rw-player-custom04-r03-a24,player,Female,black,24,custom04,player-custom04-row-03,3,3,assets/ravenwood/portraits/player/player_female_black_age24_custom04_r03_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,204,301
rw-player-custom04-r03-a30,player,Female,black,30,custom04,player-custom04-row-03,3,4,assets/ravenwood/portraits/player/player_female_black_age30_custom04_r03_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,301
rw-player-custom04-r03-a50,player,Female,black,50,custom04,player-custom04-row-03,3,5,assets/ravenwood/portraits/player/player_female_black_age50_custom04_r03_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,205,301
rw-player-custom04-r04-a10,player,Male,eastern,10,custom04,player-custom04-row-04,4,1,assets/ravenwood/portraits/player/player_male_eastern_age10_custom04_r04_c01.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,198,324
rw-player-custom04-r04-a16,player,Male,eastern,16,custom04,player-custom04-row-04,4,2,assets/ravenwood/portraits/player/player_male_eastern_age16_custom04_r04_c02.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,197,324
rw-player-custom04-r04-a24,player,Male,eastern,24,custom04,player-custom04-row-04,4,3,assets/ravenwood/portraits/player/player_male_eastern_age24_custom04_r04_c03.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,196,324
rw-player-custom04-r04-a30,player,Male,eastern,30,custom04,player-custom04-row-04,4,4,assets/ravenwood/portraits/player/player_male_eastern_age30_custom04_r04_c04.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,197,324
rw-player-custom04-r04-a50,player,Male,eastern,50,custom04,player-custom04-row-04,4,5,assets/ravenwood/portraits/player/player_male_eastern_age50_custom04_r04_c05.png,assets/ravenwood/player_portraits/sheets/ChatGPT Image 2026. júl. 20. 13_56_30 (8).png,198,324
rw-player-player05-r01-a10,player,Female,fair,10,player05,player-player05-row-01,1,1,assets/ravenwood/portraits/player/player_female_fair_age10_player05_r01_c01.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r01-a16,player,Female,fair,16,player05,player-player05-row-01,1,2,assets/ravenwood/portraits/player/player_female_fair_age16_player05_r01_c02.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r01-a24,player,Female,fair,24,player05,player-player05-row-01,1,3,assets/ravenwood/portraits/player/player_female_fair_age24_player05_r01_c03.png,assets/ravenwood/player_portraits/sheets/player05.png,187,300
rw-player-player05-r01-a30,player,Female,fair,30,player05,player-player05-row-01,1,4,assets/ravenwood/portraits/player/player_female_fair_age30_player05_r01_c04.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r01-a50,player,Female,fair,50,player05,player-player05-row-01,1,5,assets/ravenwood/portraits/player/player_female_fair_age50_player05_r01_c05.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r02-a10,player,Male,fair,10,player05,player-player05-row-02,2,1,assets/ravenwood/portraits/player/player_male_fair_age10_player05_r02_c01.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r02-a16,player,Male,fair,16,player05,player-player05-row-02,2,2,assets/ravenwood/portraits/player/player_male_fair_age16_player05_r02_c02.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r02-a24,player,Male,fair,24,player05,player-player05-row-02,2,3,assets/ravenwood/portraits/player/player_male_fair_age24_player05_r02_c03.png,assets/ravenwood/player_portraits/sheets/player05.png,195,353
rw-player-player05-r02-a30,player,Male,fair,30,player05,player-player05-row-02,2,4,assets/ravenwood/portraits/player/player_male_fair_age30_player05_r02_c04.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r02-a50,player,Male,fair,50,player05,player-player05-row-02,2,5,assets/ravenwood/portraits/player/player_male_fair_age50_player05_r02_c05.png,assets/ravenwood/player_portraits/sheets/player05.png,194,353
rw-player-player05-r03-a10,player,Female,eastern,10,player05,player-player05-row-03,3,1,assets/ravenwood/portraits/player/player_female_eastern_age10_player05_r03_c01.png,assets/ravenwood/player_portraits/sheets/player05.png,194,352
rw-player-player05-r03-a16,player,Female,eastern,16,player05,player-player05-row-03,3,2,assets/ravenwood/portraits/player/player_female_eastern_age16_player05_r03_c02.png,assets/ravenwood/player_portraits/sheets/player05.png,194,352
rw-player-player05-r03-a24,player,Female,eastern,24,player05,player-player05-row-03,3,3,assets/ravenwood/portraits/player/player_female_eastern_age24_player05_r03_c03.png,assets/ravenwood/player_portraits/sheets/player05.png,195,352
rw-player-player05-r03-a30,player,Female,eastern,30,player05,player-player05-row-03,3,4,assets/ravenwood/portraits/player/player_female_eastern_age30_player05_r03_c04.png,assets/ravenwood/player_portraits/sheets/player05.png,194,352
rw-player-player05-r03-a50,player,Female,eastern,50,player05,player-player05-row-03,3,5,assets/ravenwood/portraits/player/player_female_eastern_age50_player05_r03_c05.png,assets/ravenwood/player_portraits/sheets/player05.png,194,352
